name,rating,description
Ocotea Quixos Leaf Oil,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
O-Cresol,Not Rated,"Functions: Antimicrobial, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
O-Cresyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octacarboxymethyl Dipeptide-12 Lysinamide,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octacosanyl Glycol,Not Rated,"Functions: Light Stabilizer, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octacosanyl Glycol Isostearate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octacosatrimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octadecane,Not Rated,"Functions: Fragrance, Skin Conditioning, Emollient, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octadecene,Not Rated,"Functions: Solvent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octadecene/Ma Copolymer,Not Rated,"Functions: Light Stabilizer, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octadecene/Ma Copolymer Esters,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octadecenyl-Ammonium Fluoride,Not Rated,"Functions: Antiplaque, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octafluoropentyl Methacrylate,Not Rated,Functions: Binding. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-2,5,5-Trimethyl-2-Naphthol",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-3,8-Dimethylazulen-5-Ylpropan-2-Ol",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-5,5-Dimethylnaphthalene-2-Carbaldehyde",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-8,8-Dimethyl-2-Naphthaldehyde",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-8,8-Dimethylnaphthalene-2-Carbonitrile",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydrocoumarin,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydrodimethyl-2,5-Methano-Indenooxirene",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Dimethyl-4Alpha-Naphthol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Dimethyl-Methylvinyl-Naphthalene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Hexamethyl-Naphthoxirene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Methoxy-Tetramethyl-Methanoazulene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Methyl-Methanonaphthalenone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Pentamethyl-Indene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydrospiro-Dioxolanemethanoindene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethyl-1-Naphthalenol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethylcyclopropanaphthalenone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethylcyclopropazulene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethyl-Methano-1-Naphthol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethyl-Methanoazulene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethyl-Methanoazulenone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Tetramethyl-Methano-Cyclopentacyclopropabenzene-4-Methanol Formate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Trimethyl-Ethano-Naphthoxirene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octahydro-Trimethyl-Naphthoxiren-7-Ol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Octahydro-Trimethylspiro-Methanoazulene-6,2'-Oxirane",Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanal/Methyl Anthranilate Schiff Base,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanal Dimethyl Acetal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanal Ethyleneglycol Cyclic Acetal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octane,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanediol,Not Rated,Functions: Plasticizer. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octanicotinoyl Epigallocatechin Gallate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-1,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-10,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-11,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-12 Sh-Polypeptide-56 Tripeptide-44 Sh-Polypeptide-3,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octapeptide-13,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-14,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-15,Not Rated,"Functions: Antioxidant, Reducing Agent, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octapeptide-16,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-17,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-18,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-19,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-2,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-20 Amide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-21 Amide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-22,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-22 R-Thermus Thermophilus Putative Esterase Hexapeptide-40,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-23,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-24,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-25,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-26,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-27 Amide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-28,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-29,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-29 Trifluoroacetate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-3,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-30,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-31,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-32,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octapeptide-33,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-34,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-35,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-36,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-37,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-38,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-39,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-40,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-41,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-42,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-5,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-6,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-7,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-8,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octapeptide-9,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octatrienoic Acid,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octene,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octene Hydroformylated-Distilled,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octopamine,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octoxynol-1,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-10,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-11,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-12,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octoxynol-13,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-16,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-20,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-20 Carboxylic Acid,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octoxynol-25,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-3,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-30,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-33,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-40,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-5,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-6,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octoxynol-7,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-70,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-8,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-9,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octoxynol-9 Carboxylic Acid,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octrizole,Not Rated,Functions: UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octydodecyl Bis-Hydroxypropyl Dimethicone Citrate Crosspolymer,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyl 2-Butenoate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyl Acetate/Monomethyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldecyl Oleate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldecyl Phosphate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodeceth-10,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodeceth-16,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodeceth-2,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodeceth-20,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodeceth-25,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodeceth-30,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodeceth-5,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl/PPG-3 Myristyl Ether Dimer Dilinoleate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Avocadoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Beeswax,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Behenate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Benzoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Citrate Crosspolymer,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Cocoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Dilinoleic Acid/Propanediol Copolymer,Not Rated,"Functions: Film Forming, Plasticizer, Skin Conditioning, Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Dimer Dilinoleyl Alcohol/Succinic Acid Copolymer,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Erucate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Ethylhexanoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Glucoside,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Glycol Grapeseedate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Hydroxystearate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Isostearate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Lactate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Lanolate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Meadowfoamate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Methoxycrylene,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Neodecanoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Octyldodecanoate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Oleate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Olivate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Pca,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Ricinoleate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Safflowerate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyl Shea Butterate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Octyldodecyl Stearate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Octyldodecyltrimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
