name,rating,description
Ammonium Stearate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Styrene/Ma Copolymer,Not Rated,Functions: Emulsion Stabilizer. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ammonium Sulfate,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ammonium Sulfite,Not Rated,"Functions: Hair Waving or Straightening, Preservative, Reducing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Tallate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Thiocyanate,Not Rated,"Functions: Antiperspirant, Buffering, Oral Care, Reducing Agent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Thioglycolate,Not Rated,"Functions: Depilatory, Hair Waving or Straightening, Reducing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Trideceth-6 Phosphate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Va/Acrylates Copolymer,Not Rated,"Functions: Antistatic, Binding, Film Forming, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammonium Va/Crotonic Acid Copolymer,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ammonium Vanadate,Not Rated,Functions: Buffering. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ammonium Xylenesulfonate,Not Rated,"Functions: Cleansing Agent, Surfactant - Hydrotrope, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ammophila Arenaria Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amniotic Fluid,Not Rated,"Functions: Moisturizing, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amodimethicone/Morpholinomethyl Silsesquioxane Copolymer,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amodimethicone/Silsesquioxane Copolymer,Not Rated,"Functions: Film Forming, Hair Conditioning, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amodimethicone Glycerocarbamate,Not Rated,"Functions: Emulsion Stabilizer, Hair Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amodimethicone Hydroxystearate,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amomum Aromaticum Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amomum Biflorum Leaf Extract,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amomum Subulatum Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amomum Xanthioides Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amorpha Fruticosa Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amorphophallus Campanulatus Rhizome/Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amorphophallus Konjac Root Extract,Not Rated,"Functions: Film Forming, Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amorphophallus Konjac Root Powder,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amorphophallus Root Muelleri Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amp-Acrylates/Allyl Methacrylate Copolymer,Not Rated,"Functions: Film Forming, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Acrylates/Diacetoneacrylamide Copolymer,Not Rated,"Functions: Film Forming, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Acrylates/Dimethylaminoethylmethacrylate Copolymer,Not Rated,"Functions: Film Forming, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Acrylates/Ethylhexyl Acrylate Copolymer,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amp-Acrylates/Vinyl Isodecanoate Crosspolymer,Not Rated,"Functions: Dispersing Non-Surfactant, Emulsion Stabilizer, Humectant, Skin Conditioning, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Acrylates Copolymer,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amp-Acrylates Polyacrylate Crosspolymer-9,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amp-C8-18 Perfluoroalkylethyl Phosphate,Not Rated,"Functions: Emulsion Stabilizer, Solvent, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ampd-Acrylates/Diacetoneacrylamide Copolymer,Not Rated,"Functions: Film Forming, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ampd-Isostearoyl Hydrolyzed Collagen,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ampd-Rosin Hydrolyzed Collagen,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ampelopsis Grossedentata Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ampelopsis Japonica Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ampelopsis Japonica Root Powder,Not Rated,"Functions: Abrasive, Fragrance, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amphicarpaea Bracteata Branch/Leaf Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amp-Isostearoyl Hydrolyzed Collagen,Not Rated,"Functions: Antistatic, Cleansing, Hair Conditioning, Skin Conditioning, Emollient, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Corn Protein,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Elastin,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Keratin,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Silk,Not Rated,"Functions: Hair Conditioning, Nail Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Soy Protein,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amp-Isostearoyl Hydrolyzed Wheat Protein,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amps/Hema Crosspolymer,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amsonia Elliptica Extract,Not Rated,"Functions: Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amyl Acetate,Not Rated,"Functions: Fragrance, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amyl Alcohol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylase,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Benzoate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Butyrate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcinnamal/Methyl Anthranilate Schiff Base,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcinnamal Diethyl Acetal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcinnamal Dimethyl Acetal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcinnamyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcinnamyl Alcohol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcyclopentanone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Cyclopentanone Propanone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylcyclopentenone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Ethyl Ketone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Formate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylfuran,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Hexanoate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Isobutyrate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylisoeugenol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Isovalerate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Octanoate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylodextrin,Not Rated,"Functions: Absorbent, Bulking. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Amyloglucosidase,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Phenylacetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Propionate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyl Valerate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylvinyl Carbinol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amylvinylcarbinyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Amyris Balsamifera Oil Acetylated,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anacardium Occidentale Extract,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anacardium Occidentale Peduncle Fiber,Not Rated,"Functions: Abrasive, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anacardium Occidentale Seed Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anacardoyl Sh-Pentapeptide-39 Tripeptide-1,Not Rated,"Functions: Antioxidant, Bleaching, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anacardoyl Sh-Pentapeptide-5 Tripeptide-1,Not Rated,"Functions: Antioxidant, Bleaching, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anacardoyl Tripeptide-1,Not Rated,"Functions: Antioxidant, Bleaching, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anacardoyl Tripeptide-35,Not Rated,"Functions: Antioxidant, Bleaching, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anadara Kagoshimensis Shell Powder,Not Rated,"Functions: Abrasive, Antimicrobial, Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anadenanthera Colubrina Bark Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ananas Erectifolius Leaf Juice,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ananas Sativus Fruit,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ananas Sativus Fruit Juice,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ananas Sativus Fruit Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ananas Sativus Stem Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anchusa Arvensis Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Andesite Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Andrographis Paniculata Extract,Not Rated,"Functions: Astringent, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Andrographis Paniculata Leaf Extract,Not Rated,"Functions: Astringent, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Andrographolide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Androsace Helvetica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Androsace Umbellata Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Androstadienone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Androstenedionyl Propionate,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anemarrhena Asphodeloides Callus Conditioned Media Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anemarrhena Asphodeloides Callus Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anemarrhena Asphodeloides Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethole,Not Rated,"Functions: Denaturant, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anetholea Anisata Leaf Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anethum Graveolens Herb Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethum Graveolens Herb Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethum Graveolens Leaf Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethum Graveolens Seed Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethum Graveolens Seed Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anethum Sowa Seed Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Acutiloba Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Acutiloba Leaf,Not Rated,"Functions: Flavor, Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Acutiloba Leaf Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Acutiloba Leaf Oil,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Acutiloba Leaf Oil Extract,Not Rated,"Functions: Hair Conditioning, Humectant, Skin Conditioning, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Acutiloba Leaf Water,Not Rated,"Functions: Hair Conditioning, Humectant, Skin Conditioning, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Acutiloba Root,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Acutiloba Root Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Callus Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Leaf Extract,Not Rated,"Functions: Astringent, Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Archangelica Leaf Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Root Extract,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Archangelica Root Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Seed Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Archangelica Seed Powder,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Cartilaginomarginata Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Dahurica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Dahurica Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Dahurica Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Dahurica Root Powder,Not Rated,"Functions: Abrasive, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Dahurica Seed Powder,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Furcijuga Leaf/Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Gigas Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Gigas Root Extract,Not Rated,"Functions: Hair Conditioning, Hair Waving or Straightening, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Gigas Root Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Gigas Sprout Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Glauca Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Japonica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Keiskei Callus Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Keiskei Extract,Not Rated,"Functions: Antioxidant, Astringent, Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Keiskei Leaf/Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Keiskei Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Koreana Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Pubescens Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Shikokiana Leaf/Root Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Sinensis Root Oil,Not Rated,"Functions: Flavor, Fragrance, Hair Conditioning, Fragrance, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Angelica Tenuissima Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angelica Utilis Leaf Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Angoroside C,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anhydrogalactose,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anhydroglucitol,Not Rated,"Functions: Antiplaque, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anhydroglucityl Gallate,Not Rated,"Functions: Antimicrobial, Antioxidant, Astringent, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anhydroxylityl Lactate,Not Rated,"Functions: Antimicrobial, Preservative, Solvent, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aniba Ferrea Wood Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aniba Rosaeodora Amazonica Wood Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aniba Rosaeodora Amazonica Wood Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aniba Rosaeodora Root Extract Acetylated,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aniba Rosaeodora Wood Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aniba Rosodora Wood Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anigozanthos Flavidus Flower/Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anigozanthos Manglesii Flower Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Anise Alcohol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anisole,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Anisyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Atemoya Fruit Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Annona Atemoya Fruit Water,Not Rated,We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Atemoya Peel Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Bark Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Fruit,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Leaf/Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Leaf Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Muricata Seedcake Powder,Not Rated,"Functions: Abrasive, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Annona Reticulata Juice,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Squamosa Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Annona Squamosa Fruit Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Annona Squamosa Seed Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
