name,rating,description
Leontopodium Alpinum Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leonurus Artemisia Powder,Not Rated,"Functions: Abrasive, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leonurus Cardiaca Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leonurus Japonicus Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leonurus Sibiricus Callus Culture Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leonurus Sibiricus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leonurus Sibiricus Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leonurus Sibiricus Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lepechinia Caulescens Leaf Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lepidium Apetalum Seed Extract,Not Rated,"Functions: Bleaching, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lepidium Meyenii/Plukenetia Volubilis Seed Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lepidium Meyenii Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lepidium Meyenii Root Powder,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lepidium Sativum Sprout Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lepisorus Thunbergianus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lepista Nuda Ferment Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lepista Nuda Ferment Filtrate Powder,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leptactina Senegambica Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leptadenia Reticulata Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leptadenia Reticulata Leaf Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leptocylindrus Danicus Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leptospermone,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leptospermum Laevigatum Branch/Leaf Oil,Not Rated,"Functions: Antimicrobial, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leptospermum Petersonii Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leptospermum Scoparium Branch/Leaf Oil,Not Rated,Functions: Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leptospermum Scoparium Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lespedeza Bicolor Bark Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lespedeza Capitata Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lespedeza Capitata Leaf/Stem Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lespedeza Cuneata Callus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lespedeza Cuneata Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Astringent, Hair Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lespedeza Cyrtobotrya Callus Extract,Not Rated,"Functions: Antimicrobial, Antiperspirant, Hair Conditioning, Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lespedeza Cyrtobotrya Extract,Not Rated,"Functions: Antifoaming, Antimicrobial, Antioxidant, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lesquerella Fendleri Seed Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lessonia Nigrescens Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lessonia Nigrescens Powder,Not Rated,"Functions: Binding, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lethariella Cladonioides Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leucanthemum Vulgare Callus Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leucanthemum Vulgare Seed Extract,Not Rated,"Functions: Hair Conditioning, Nail Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leucas Cephalotes Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leucojum Aestivum Bulb Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leuconostoc/Grape Juice Ferment Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leuconostoc/Luffa Cylindrica Stem Sap Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leuconostoc/Morus Bombycis Ferment Extract Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leuconostoc/Radish Root Ferment Lysate Filtrate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leuconostoc/Rice Ferment Filtrate Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leuconostoc/Salix Alba Bark Extract Ferment Filtrate,Not Rated,"Functions: Anti-Seborrheic, Antimicrobial, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leuconostoc/Sorbus Aucuparia Fruit Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Leuconostoc Ferment Lysate Filtrate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leucosidea Sericea Leaf Extract,Not Rated,"Functions: Anti-Sebum, Antimicrobial, Antioxidant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Leukocyte Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Levan,Not Rated,"Functions: Film Forming, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Levisticum Officinale Leaf Extract,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Levisticum Officinale Leaf Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Levisticum Officinale Oil,Not Rated,"Functions: Fragrance, Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Levistolide A,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Liatris Odoratissima Leaf Extract,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Liatris Odoratissima Leaf Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligninase,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lignite Extract,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lignoceryl Erucate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lignosus Rhinocerus Sclerotium Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lignum Powder,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligularia Fishceri Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligularia Stenocephala Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ligusticum Acutilobum Branch Extract,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligusticum Chuanxiong Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligusticum Chuanxiong Root Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ligusticum Jeholense Flower/Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligusticum Sinense Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligusticum Striatum Root Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Japonicum Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Japonicum Wood Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Lucidum Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Lucidum Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Lucidum Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Lucidum Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Obtusifolium Branch/Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ligustrum Vulgare Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Brownii Bulb/Seed Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Brownii Bulb Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Candidum Callus Culture Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Candidum Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Candidum Flower Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Candidum Leaf Cell Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Hansonii Bulb Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Hansonii Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Hybrid Extract,Not Rated,"Functions: Astringent, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Hybrid Flower Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Japonicum Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Longiflorum Bulb Extract,Not Rated,"Functions: Astringent, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Longiflorum Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Martagon Bulb Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lilium Parvum Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Philadelphicum Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Polyphyllum Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Speciosum Flower Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Speciosum Rubrum Bulb Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Tigrinum Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lilium Tigrinum Root Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Limnanthes Alba Seed Oil Ethyl Esters,Not Rated,"Functions: Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limnophila Chinensis Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Limonenyldihydroxybenzyl Ethoxycarbonyl Azetidine,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonia Acidissima Bark Extract,Not Rated,"Functions: Skin Protecting, UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonia Acidissima Bark Powder,Not Rated,"Functions: Skin Conditioning, Skin Protecting, UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonia Acidissima Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonia Acidissima Shell Powder,Not Rated,"Functions: Abrasive, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonia Acidissima Wood Powder,Not Rated,Functions: Absorbent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Limonium Gerberi Extract,Not Rated,"Functions: Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limonium Tetragonum Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Limus,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Limus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalool Acid Isomerized,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalool Dihydroepoxide,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalool Oxide,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Anthranilate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Benzoate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Butyrate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Cinnamate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalylformate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Isobutyrate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Isovalerrate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Methyl Ether,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Phenylacetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linalyl Propionate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linaria Japonica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linaria Loeselii Callus Extract,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lindera Erythrocarpa Adventitious Root Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lindera Erythrocarpa Leaf/Twig Water,Not Rated,"Functions: Film Forming, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lindera Erythrocarpa Phytoplacenta Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linderanolide B/Subamolide A,Not Rated,"Functions: Anti-Sebum, Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lindera Obtusiloba Branch Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Strychnifolia Leaf Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Strychnifolia Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Umbellata Leaf/Twig Oil,Not Rated,"Functions: Antimicrobial, Fragrance, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Lindera Umbellata Leaf/Twig Water,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Umbellata Leaf Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Umbellata Twig Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lindera Umbellata Twig Water,Not Rated,"Functions: Humectant, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linnaea Borealis Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linoleamide,Not Rated,"Functions: Antistatic, Hair Conditioning, Opacifying, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamide Dea,Not Rated,"Functions: Antistatic, Hair Conditioning, Surfactant - Foam Boosting, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamide Mea,Not Rated,"Functions: Antistatic, Hair Conditioning, Surfactant - Foam Boosting, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamide Mipa,Not Rated,"Functions: Antistatic, Hair Conditioning, Cleansing Agent, Surfactant - Foam Boosting, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamidopropalkonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamidopropyl Dimethylamine,Not Rated,Functions: Antistatic. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linoleamidopropyl Dimethylamine Dimer Dilinoleate,Not Rated,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleamidopropyl Dimonium Lactate,Not Rated,Functions: Antistatic. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linoleamidopropyl Ethyldimonium Ethosulfate,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linoleyl Gallate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linoleyl Lactate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Acid,Not Rated,"Functions: Emollient, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Oil/Palm Oil Aminopropanediol Esters,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linseed Oil Ascorbate Esters,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Oil Ethyl Esters,Not Rated,"Functions: Antioxidant, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Oil Glycereth-8 Esters,Not Rated,"Functions: Cleansing, Hair Conditioning, Skin Conditioning, Emollient, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Oil PEG-8 Esters,Not Rated,"Functions: Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linseed Oil Polyglyceryl-4 Esters,Not Rated,"Functions: Opacifying, Solvent, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linum Alticumamidopropyl Betaine,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linum Usitatissimum Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linum Usitatissimum Hull Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Linum Usitatissimum Seed Extract,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linum Usitatissimum Seed Flour,Not Rated,"Functions: Abrasive, Absorbent, Bulking, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linum Usitatissimum Seed Polysaccharide,Not Rated,"Functions: Hair Fixative, Hair Waving or Straightening. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Linum Usitatissimum Seed Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Lipase,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
