name,rating,description
Calcium Glucoheptonate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Glycerophosphate,Not Rated,"Functions: Antiplaque, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Glycinate,Not Rated,"Functions: Buffering, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Hexapeptide-11,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Hydrolyzed Collagen,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Hydroxide,Not Rated,Functions: Buffering. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Hydroxyapatite,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Hydroxymethionine,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Hydroxymethylbutyrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Hypochlorite,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Ketogluconate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Lactate,Not Rated,"Functions: Astringent, Buffering, Keratolytic. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Laurate,Not Rated,"Functions: Anticaking, Emulsion Stabilizer, Cleansing Agent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Lauroyl Taurate,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Lignosulfonate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Magnesium Silicate,Not Rated,"Functions: Absorbent, Deodorant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Monofluorophosphate,Not Rated,"Functions: Antiplaque, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Montanate,Not Rated,"Functions: Anticaking, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Myristate,Not Rated,"Functions: Anticaking, Emulsion Stabilizer, Cleansing Agent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Oxide,Not Rated,Functions: Buffering. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Pantetheine Sulfonate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Paraben,Not Rated,Functions: Preservative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Phosphate,Not Rated,"Functions: Abrasive, Antiplaque, Buffering, Bulking, Oral Care, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Phosphoryl Oligosaccharides,Not Rated,"Functions: Humectant, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Polygamma-Glutamate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Polyglutamate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Polyglutamate Crosspolymer,Not Rated,"Functions: Emulsion Stabilizer, Film Forming, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Polyoxymethylene Pyrrolidone,Not Rated,Functions: Bulking. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Potassium Carbomer,Not Rated,"Functions: Emulsion Stabilizer, Film Forming, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Potassium Sodium Phosphate,Not Rated,"Functions: Abrasive, Antimicrobial, Antiplaque, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Propionate,Not Rated,Functions: Preservative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Pyrophosphate,Not Rated,"Functions: Abrasive, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium RNA,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Saccharin,Not Rated,"Functions: Fragrance, Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Salicylate,Not Rated,Functions: Preservative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Silicate,Not Rated,"Functions: Absorbent, Bulking, Opacifying, Pearlescent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Sodium Fluorophosphosilicate,Not Rated,Functions: Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Sodium Phosphosilicate,Not Rated,Functions: Oral Care. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Sorbate,Not Rated,Functions: Preservative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Starch Isododecenylsuccinate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Starch Octenylsuccinate,Not Rated,"Functions: Absorbent, Emulsion Stabilizer, Emulsifier, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Stearate,Not Rated,"Functions: Anticaking, Colorant, Emulsion Stabilizer, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Stearoyl Lactylate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Sulfate,Not Rated,"Functions: Abrasive, Bulking, Opacifying. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Sulfate Hydrate,Not Rated,"Functions: Abrasive, Anticaking, Astringent, Binding, Bleaching, Opacifying, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Sulfide,Not Rated,Functions: Depilatory. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Tartrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Thioglycolate,Not Rated,"Functions: Depilatory, Keratolytic, Reducing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Thioglycolate Hydroxide,Not Rated,Functions: Depilatory. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Titanate,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Titanium Borosilicate,Not Rated,"Functions: Abrasive, Bulking. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Trifluoroacetate,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calcium Undecylenate,Not Rated,"Functions: Antimicrobial, Preservative, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calcium Xylenesulfonate,Not Rated,"Functions: Cleansing Agent, Surfactant - Hydrotrope. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calendula Officinalis Flower Water,Not Rated,"Functions: Flavor, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calendula Officinalis Meristem Cell Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calendula Officinalis Seed Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calf Blood Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calf Serum,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calf Skin Extract,Not Rated,Functions: Refatting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calliandra Portoricensis Symbiosome Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calliblepharis Ciliata Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calliblepharis Jubata Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callicarpa Dichotoma Fruit Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Callicarpa Macrophylla Flower Extract,Not Rated,Functions: Deodorant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callicarpa Macrophylla Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callistephus Chinensis Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callitris Columellaris Leaf/Twig Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callitris Columellaris Leaf/Wood Extract,Not Rated,"Functions: Antioxidant, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Callitris Columellaris Seed Oil,Not Rated,"Functions: Antioxidant, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Callitris Glaucophylla Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callitris Intratropica Wood Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Callitris Quadrivalvis Gum,Not Rated,"Functions: Emulsion Stabilizer, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calluna Vulgaris Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calluna Vulgaris Flower Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calocedrus Decurrens Leaf/Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calocedrus Decurrens Leaf/Stem Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calocedrus Formosana Leaf Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calochortus Tolmiei Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calodendrum Capense Nut Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calophyllum Inophyllum Leaf Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calophyllum Inophyllum Seedcake Powder,Not Rated,"Functions: Abrasive, Exfoliating, Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calophyllum Tacamahaca Fruit Oil,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calophyllum Tacamahaca Seed Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calophyllum Tacamahaca Seed Oil,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calothrix Crustacea,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calotropis Procera Callus Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Calycanthus Praecox Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calycophyllum Spruceanum Bark Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calystegia Sepium Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Calystegia Soldanella Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camelina Sativa Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camelina Sativa Seed Oil/Palm Oil Aminopropanediol Esters,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camelina Sativa Seed Oil Ethyl Esters,Not Rated,"Functions: Antioxidant, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camelina Seed Oil Glycereth-8 Esters,Not Rated,"Functions: Skin Conditioning, Emollient, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Chekiangoleosa Seed Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Euryoides Leaf Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Albipetala Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Callus Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Flower Juice,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Flower Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Flower Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Gamma-Lactone,Not Rated,"Functions: Hair Conditioning, Nail Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Leaf/Seed Water,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Leaf Cell Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Leaf Water,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Leaf Wax,Not Rated,Functions: Smoothing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Meristem Cell Extract,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Ovary Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Phytoplacenta Extract,Not Rated,"Functions: Antimicrobial, Hair Conditioning, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Seedcake Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Seedcoat Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Seed Oil Aminopropanediol Amides/Esters,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Seed Oil Ethyl Esters,Not Rated,"Functions: Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Japonica Seed Oil Triacetin Esters,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Seed Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Japonica Seed Water,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Kissi Seed Oil,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Oleifera Seed Oil /Hydrogenated Camellia Oleifera Seed Oil Esters,Not Rated,"Functions: Skin Conditioning, Emollient, Skin Protecting, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Oleifera Seed Oil Aminopropanediol Amides/Esters,Not Rated,"Functions: Hair Conditioning, Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Reticulata Seed Butter,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Reticulata Seed Oil,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Seed Oil,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Callus,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Callus Culture Extract,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Callus Culture Lysate,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Callus Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Catechins,Not Rated,"Functions: Antioxidant, Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Leaf/Panax Ginseng Root Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Leaf/Stalk Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Leaf Oil,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Leaf Polysaccharide,Not Rated,"Functions: Antimicrobial, Antioxidant, Astringent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Leaf Wax,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Meristem Cell Culture Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Polyphenols,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Seedcake Extract,Not Rated,"Functions: Antimicrobial, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Seedcoat Powder,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Seed Oil/Palm Oil Aminopropanediol Esters,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camellia Sinensis Seed Oil Aminopropanediol Amides/Esters,Not Rated,"Functions: Hair Conditioning, Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Seed Powder,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camellia Sinensis Sprout Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Astringent, Oral Care, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camel Milk,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Camel Milk Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Campanula Punctata Callus Extract,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Campanula Rotundifolia Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camphanediol,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camphene,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Camphylcyclohexanol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Campomanesia Lineatifolia Fruit Extract,Not Rated,"Functions: Antioxidant, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Campomanesia Lineatifolia Seed Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Campsis Grandiflora Flower Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Canadian Colloidal Clay,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
