name,rating,description
Pentaerythrityl Behenate/Polyhydroxystearate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Cocoate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Cyclohexane Dicarboxylate,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Dioleate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Hydrogenated Rosinate,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Rosinates,Not Rated,"Functions: Skin Conditioning, Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Stearate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Stearates,Not Rated,Functions: Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetra(Hydroxypropyl Bis-Hydroxyethylamine),Not Rated,"Functions: Film Forming, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetraabietate,Not Rated,"Functions: Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetraacetate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetraacrylate,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetrabehenate,Not Rated,"Functions: Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetrabenzoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetra C5-10 Acid Esters,Not Rated,Functions: Plasticizer. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetra C5-9 Acid Esters,Not Rated,"Functions: Hair Conditioning, Plasticizer, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetracaprylate/Tetracaprate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetracocoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetraethylhexanoate/Benzoate,Not Rated,"Functions: Hair Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetraisononanoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetralaurate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetramercaptobutyrate,Not Rated,Functions: Nail Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetramercaptopropionate,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetramyristate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetraoleate,Not Rated,"Functions: Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetrapelargonate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaerythrityl Tetrastearate,Not Rated,"Functions: Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Tetraundecylenate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Triacrylate,Not Rated,"Functions: Binding, Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentaerythrityl Trioleate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentafluoropropane,Not Rated,"Functions: Fragrance, Propellant, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentahydrosqualene,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentaisostearoyl 3-Glyceryl Ascorbate,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentamethyl-2-Heptanol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethylcyclohexanepropanol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethyl-Cyclopent-1-Enyl Methyl Ketone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethylcyclopent-3-Ene-Butanol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethylheptenone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethyl Octahydroindenodioxane,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethyl Piperidinyl Sesquisebacate,Not Rated,Functions: Light Stabilizer. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentamethyl-Spirobicycloheptane-Dioxane,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentane,Not Rated,"Functions: Propellant, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentanedione,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentanone,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-10,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-11,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-13,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-14,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-15,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-16,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-17,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-2,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-20,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-21,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-22,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-23,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-24,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-25,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-26,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-27,Not Rated,"Functions: Antioxidant, Chelating, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentapeptide-28,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-29,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-3,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-30,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-30 Cysteinamide,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-31,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-33,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-34,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-35,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-36,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-37,Not Rated,"Functions: Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentapeptide-38,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-39,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-41,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-42,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-43,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-44,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-45,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-46,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-47,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-48,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-49,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-5,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-50,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-51,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-52,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-53,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-54,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-55,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-56,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-56 Dimer,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-57,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-57 Dimer,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-58,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentapeptide-6,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-60,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-60 S-Methanocaldococcus Jannaschii Heptapeptide-1,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-61,Not Rated,"Functions: Antimicrobial, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentapeptide-62,Not Rated,"Functions: Antimicrobial, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentapeptide-64,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-65,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-66,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-69,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-7,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-72 Tri-T-Butyl Tryptophanamide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-8,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapeptide-9,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentapotassium Triphosphate,Not Rated,"Functions: Buffering, Chelating. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentasodium Aminotrimethylene Phosphonate,Not Rated,Functions: Chelating. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Ethylenediamine Tetramethylene Phosphonate,Not Rated,"Functions: Chelating, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentasodium Tetracarboxymethyl Acetylhydroxyprolyl Dipeptide-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Tetracarboxymethyl Dipeptide-51,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Tetracarboxymethyl Heptadecanoyl Dipeptide-12,Not Rated,Functions: Anti-Sebum. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Tetracarboxymethyl Hexanoyl Dipeptide-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Tetracarboxymethyl Palmitoyl Dipeptide-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentasodium Triphosphate,Not Rated,"Functions: Buffering, Chelating. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentetic Acid,Not Rated,Functions: Chelating. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Penthorum Chinense Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Penthorum Chinense Seed Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentylcyclopropylmethylene Cyclopropyloctanoic Acid,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentyl Dimethyl Paba,Not Rated,Functions: UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentylphenyl Methoxybenzoate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentylphenyl Octyloxybenzoate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pentylphenyl Pentylbenzoate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pentyl Rhamnoside,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Peoniflorin,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pepsin,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Perenniporia Fraxinea Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Perenniporia Fraxinea Mycelium Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Perfluorobutoxydiglycol Difluoroethoxy Propyl Trimethoxysilane,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Perfluorobutylcyclohexane,Not Rated,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
