name,rating,description
Potentilla Miyabei Callus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Poterium Officinale Leaf Extract,Not Rated,"Functions: Astringent, Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Poterium Officinale Root Extract,Not Rated,"Functions: Antimicrobial, Tonic. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Poterium Sanguisorba Root Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pothomorphe Umbellata Leaf Extract,Not Rated,"Functions: Antioxidant, Astringent, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pothomorphe Umbellata Root Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Poulsenia Armata Sap,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pourthiaea Villosa Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pouteria Lucuma Pulp Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pouteria Lucuma Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pouteria Sapota Seed Butter,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pouteria Sapota Seed Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Pouzolzia Pentandra Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Pouzolzia Zeylanica Leaf/Stem Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-1/PEG-1 Stearamine,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-10/PEG-10 Methicone,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Butanediol,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-10-Buteth-9,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Caprylyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10-Ceteareth-20,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-10 Cetyl Ether,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-10 Cetyl Ether Phosphate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Glyceryl Ether,Not Rated,"Functions: Solvent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Jojoba Acid,Not Rated,"Functions: Emulsion Stabilizer, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Jojoba Alcohol,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Lanolin Alcohol Ether,Not Rated,"Functions: Hair Conditioning, Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Methyl Glucose Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Oleyl Ether,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-10 Sorbitol,Not Rated,Functions: Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-10 Tocophereth-30,Not Rated,"Functions: Antioxidant, Binding, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-11 Stearyl Ether,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-12,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-120 Butyl Ether,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-12-Buteth-12,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12 Butyl Ether Dimethicone,Not Rated,"Functions: Hair Conditioning, Humectant, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12 Capryleth-18,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-12 Diglucosyl C14-18 Acidate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12 Dimethicone,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12-Laneth-50,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12-PEG-50 Lanolin,Not Rated,"Functions: Hair Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-12-PEG-65 Lanolin Oil,Not Rated,"Functions: Hair Conditioning, Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-13,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-13-Decyltetradeceth-24,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-14-Deceth-6,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-14 Diglyceryl Ether,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-14 Laureth-60 Hexyl Dicarbamate,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-14 Laureth-60 Isophoryl Dicarbamate,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-14 Palmeth-60 Hexyl Dicarbamate,Not Rated,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-14 Polyglyceryl-2 Ether,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-15,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-15-Buteth-20,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-15 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-15 Isostearate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-15 Stearate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-15 Stearyl Ether Benzoate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-16,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-16 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-16 Glyceryl Ether,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-17,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-17-Buteth-17,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-17 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-17 Dioleate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-18 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-18 Diglyceryl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-19-Buteth-19,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1 Beheneth-15,Not Rated,"Functions: Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Ceteth-1,Not Rated,"Functions: Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Ceteth-10,Not Rated,"Functions: Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Ceteth-20,Not Rated,"Functions: Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Ceteth-5,Not Rated,"Functions: Skin Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Deceth-4,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Deceth-5,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Deceth-6,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Deceth-7,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1 Hydroxyethyl Caprylamide,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1 Hydroxypropyltrimonium Cassia,Not Rated,"Functions: Film Forming, Hair Conditioning, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1 Hydroxypropyltrimonium Cellulose,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-1-Isodeceth-4,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Isodeceth-6,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Isodeceth-7,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-Isodeceth-9,Not Rated,"Functions: Cleansing, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1-PEG-9 Lauryl Glycol Ether,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-1 Trideceth-13,Not Rated,"Functions: Skin Conditioning, Emollient, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-2/PEG-8 Cocoate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20-Buteth-30,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-20 Butyl Ether,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-20 Cetyl Ether,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20-Decyltetradeceth-10,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-20 Diglyceryl Ether,Not Rated,"Functions: Hair Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-20-Glycereth-30,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20 Lanolin Alcohol Ether,Not Rated,"Functions: Hair Conditioning, Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
PPG-20-Laureth-12,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20 Methyl Glucose Ether Acetate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
PPG-20 Methyl Glucose Ether Distearate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
